Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740323283889,58748.23008728027,4000,0,1.3125,51363.48828125,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,61.71124267578125,35.627410888671875,29.29474639892578,20.876914978027344,100,29.004653930664063,55.74717330932617,29.385231018066406,77.64071655273438,19.385231018066406,42.96340560913086,22.53759002685547,17125388288,4831838208,5032755200,0
190,1740323283898,58748.27555847168,4000,0,1.3125,51364.16395568848,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,2.584197998046875,0,0,0,100,0,11.531295776367188,0,0,0,0,0,17125388288,4831838208,5032808448,0
200,1740323284089,58748.6780090332,4000,0,1.2625,51373.12139892578,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,0.09584808349609375,0.039642333984375,0,0,100,0,1.0266799926757813,0.0460357666015625,0.0365447998046875,0.00498199462890625,0,0,17125388288,4831838208,5032808448,0
200,1740323284289,58748.708923339844,4000,0,1.2625,51380.4577331543,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,0.190032958984375,0.0770111083984375,0.6089553833007813,0.04035186767578125,100,0.02272796630859375,0.9027252197265625,0.12375640869140625,0.1704559326171875,0.0926971435546875,0.05133819580078125,0.03875732421875,17125388288,4831838208,5032579072,0
200,1740323284490,58748.754150390625,4000,0,1.26875,51387.8310546875,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,1.309600830078125,0.243072509765625,0.02986907958984375,0,100,0,1.3741302490234375,0.6519012451171875,0.6927566528320313,0,0.490936279296875,0,17125388288,4831838208,5031563264,0
200,1740323284690,58748.78575134277,4000,0,1.2625,51395.161560058594,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,0.93206787109375,0.7107772827148438,0.7846221923828125,0.7103805541992188,100,0.6755905151367188,1.516265869140625,0.7014846801757813,0.6948776245117188,1.265411376953125,0.6712722778320313,0.6703262329101563,17125388288,4831838208,5032460288,0
200,1740323284890,58748.97511291504,4000,0,1.275,51402.706954956055,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,0,0,0,0,100,0,0.6052017211914063,5.217132568359375,0,0,0,0,17125388288,4831838208,5032452096,0
200,1740323285090,58749.186096191406,4000,0,1.2625,51410.536682128906,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,0.8942642211914063,0.22817230224609375,0.1300506591796875,0.12994384765625,100,0.1289520263671875,1.0188751220703125,0.2772064208984375,0.1466064453125,0.1838226318359375,0.140625,0.12984466552734375,17125388288,4831838208,5032517632,0
200,1740323285291,58749.21961975098,3260,1,1.34375,51417.92481994629,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,0.1174163818359375,0.055633544921875,0.018829345703125,0.01908111572265625,100,0.01898193359375,0.8885421752929688,0.11092376708984375,0.02002716064453125,0.05149078369140625,0.05933380126953125,0.01373291015625,17125388288,4831838208,5032648704,0
200,1740323285491,58749.273025512695,3260,1,1.34375,51426.75177001953,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,1.0092315673828125,0.10509490966796875,0,0,100,0,1.329010009765625,0.38457489013671875,0.17578125,0,0.20540618896484375,0,17125388288,4831838208,5032624128,0
