Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740605564746,28340.335052490234,4175,0,1.28125,19573.4256439209,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,45.48264694213867,53.40443420410156,34.234947204589844,29.690467834472656,83.78235626220703,54.29034423828125,68.1250991821289,46.63197326660156,21.623046875,82.48383331298828,91.79051971435547,19.842666625976563,16487870464,15032385536,7606476800,0
200,1740605564746,21937.568588256836,4175,0,1.29375,19573.762329101563,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,100,100,100,100,100,100,100,100,100,100,100,100,16487870464,15032385536,7617253376,0
199,1740605564947,21938.71159362793,4100,0,1.2625,19580.279876708984,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,65.1547622680664,36.9892463684082,37.73912048339844,44.71385955810547,50.94538497924805,41.60813522338867,42.82632064819336,53.6269416809082,45.78398513793945,36.99551773071289,42.74189376831055,34.60218048095703,16487870464,15032385536,7592132608,0
199,1740605565147,21939.741241455078,4125,0,1.26875,19586.067901611328,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,38.81220245361328,50.91078186035156,31.56395721435547,35.470680236816406,39.508148193359375,32.720916748046875,33.684654235839844,42.296852111816406,48.06842803955078,23.820335388183594,45.056243896484375,32.717308044433594,16487870464,15032385536,7606484992,0
199,1740605565347,28342.704635620117,3260,1,0.9812500000000001,19592.745513916016,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,50.56322479248047,32.147430419921875,40.000362396240234,33.825347900390625,48.073036193847656,35.05888366699219,57.739501953125,44.476173400878906,54.658287048339844,29.146194458007813,55.67451858520508,31.945953369140625,16487870464,15032385536,7678246912,0
199,1740605565547,28343.625518798828,4175,0,1.275,19599.727111816406,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,44.396610260009766,39.54130935668945,62.252479553222656,51.813053131103516,52.29018783569336,49.01112365722656,53.24785614013672,52.679561614990234,52.439571380615234,36.93213653564453,49.33342742919922,41.67713928222656,16487870464,15032385536,7668461568,0
200,1740605565747,5178.507095336914,4150,0,1.28125,19605.61944580078,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,42.365989685058594,35.95745086669922,44.07754898071289,47.142486572265625,43.58735275268555,41.47129440307617,39.54484558105469,45.359130859375,40.017574310302734,56.243770599365234,45.4278564453125,30.514511108398438,16487870464,15032385536,7617978368,0
200,1740605565947,28345.148895263672,3340,0,1,19612.018020629883,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,39.86128234863281,30.05157470703125,36.39341735839844,53.169837951660156,49.85420227050781,38.46793746948242,47.915157318115234,43.08134841918945,62.99402618408203,35.04437255859375,38.50507736206055,40.724918365478516,16487870464,15032385536,7644700672,0
200,1740605566147,48718.99995422363,4150,0,1.26875,19618.31964111328,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,39.9439582824707,30.60057830810547,42.424678802490234,33.77984619140625,44.168033599853516,38.03974151611328,40.74791717529297,39.98382568359375,65.91017150878906,35.52680206298828,44.345680236816406,26.306861877441406,16487870464,15032385536,7605379072,0
200,1740605566348,29302.005294799805,4175,0,1.3,19624.228302001953,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,37.5319938659668,35.729209899902344,41.23847961425781,45.9176139831543,46.230926513671875,58.39790725708008,48.627567291259766,46.735408782958984,44.338218688964844,32.65379333496094,43.55214309692383,30.50672149658203,16487870464,15032385536,7606415360,0
