Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740172005603,44958.61346435547,3975,0,1.2875,4844.278594970703,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,38.88649368286133,21.17657470703125,15.757652282714844,20.34394073486328,43.583953857421875,44.39617156982422,26.264266967773438,81.42001342773438,80.34803009033203,23.939926147460938,27.937469482421875,28.942535400390625,17125388288,4831838208,14198419456,0
190,1740172005613,44958.66555786133,3975,0,1.3,4845.000305175781,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,12.889350891113281,10.177352905273438,9.925323486328125,10.012924194335938,34.81367492675781,10.570831298828125,10.057441711425781,100,9.930351257324219,10.892509460449219,10.128524780273438,9.927482604980469,17125388288,4831838208,14204452864,0
199,1740172005803,44960.04606628418,3975,0,1.3,4857.1982421875,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,21.300086975097656,30.902732849121094,30.557861328125,57.19689178466797,43.97826385498047,29.16382598876953,62.40422439575195,26.217857360839844,18.298080444335938,21.066940307617188,10.487548828125,32.88093566894531,17125388288,4831838208,14255091712,0
200,1740172006003,44961.42070007324,4000,0,1.33125,4869.066818237305,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,2.6908416748046875,27.253700256347656,3.4359283447265625,2.63995361328125,30.70038604736328,13.042594909667969,2.4222030639648438,49.89215850830078,16.596710205078125,2.6077880859375,3.3417205810546875,1.8534164428710938,17125388288,4831838208,14253928448,0
199,1740172006204,44963.190170288086,3875,0,1.21875,4881.968292236328,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,43.185977935791016,33.376060485839844,35.491973876953125,35.408241271972656,42.61357879638672,77.13660430908203,59.456687927246094,69.90504455566406,48.09654235839844,52.69828414916992,33.2222900390625,62.76708221435547,17125388288,4831838208,14272724992,0
200,1740172006404,44964.44660949707,4000,0,1.325,4893.643371582031,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,4.548576354980469,48.3863525390625,4.742530822753906,0,19.85602569580078,21.22083282470703,8.831596374511719,17.0931396484375,6.069313049316406,0.17840576171875,4.141326904296875,4.156219482421875,17125388288,4831838208,14294679552,0
200,1740172006604,44965.63084411621,3975,0,1.30625,4905.407211303711,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,13.133644104003906,46.79057312011719,1.6370315551757813,4.6077728271484375,16.804931640625,15.128860473632813,17.292037963867188,19.169410705566406,5.027244567871094,4.008354187011719,5.285400390625,3.9306869506835938,17125388288,4831838208,14320697344,0
200,1740172006804,44966.9778137207,3850,0,1.2125,4917.353103637695,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,16.59624481201172,31.271865844726563,5.364158630371094,3.9403152465820313,17.426834106445313,34.402015686035156,59.84140396118164,27.502166748046875,30.971969604492188,14.363288879394531,9.197563171386719,6.066764831542969,17125388288,4831838208,14355759104,0
200,1740172007005,44969.074310302734,4000,0,1.29375,4929.219284057617,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,1.38958740234375,21.627784729003906,0.6293792724609375,0.984832763671875,76.82980346679688,7.979209899902344,30.0023193359375,21.513877868652344,12.039749145507813,36.80914306640625,0.7983779907226563,6.058990478515625,17125388288,4831838208,14380691456,0
200,1740172007205,44970.185974121094,4000,0,1.33125,4940.948059082031,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,0.4644622802734375,52.88375473022461,2.8584671020507813,0.725921630859375,19.7086181640625,7.017509460449219,17.307723999023438,15.630111694335938,3.2437973022460938,1.295684814453125,0.66766357421875,3.327972412109375,17125388288,4831838208,14383751168,0
199,1740172007406,44971.27029418945,3975,0,1.3,4952.561660766602,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,2.9420089721679688,50.800601959228516,2.5774993896484375,1.6401519775390625,22.13207244873047,4.124725341796875,25.23796844482422,10.153556823730469,2.533355712890625,4.819450378417969,4.24072265625,2.1666488647460938,17125388288,4831838208,14384136192,0
199,1740172007605,44972.101638793945,4000,0,1.33125,4963.4111328125,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,4.827491760253906,23.24608612060547,1.6841506958007813,1.4914093017578125,10.844818115234375,1.6382675170898438,18.613609313964844,55.9863395690918,1.751861572265625,1.2593231201171875,1.2294769287109375,5.08685302734375,17125388288,4831838208,14389837824,0
200,1740172007806,44973.2879486084,3875,0,1.225,4975.398239135742,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,26.38751220703125,27.20062255859375,38.21158981323242,40.361053466796875,33.4635009765625,28.566360473632813,23.764244079589844,54.98259735107422,25.251815795898438,34.433387756347656,24.286117553710938,13.811058044433594,17125388288,4831838208,14398083072,0
