Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740320992977,38895.00047302246,4000,0,1.30625,11871.288589477539,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,100,100,100,100,100,100,100,100,100,100,100,100,17125388288,4831838208,5016961024,0
200,1740320992977,47543.477279663086,4000,0,1.3125,11871.473251342773,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,76.63833618164063,69.72505950927734,71.70027923583984,67.47073364257813,88.19413757324219,100,78.30918884277344,73.49617004394531,99.72215270996094,67.41011047363281,76.36933135986328,69.4712142944336,17125388288,4831838208,5016977408,0
190,1740320993186,38896.044982910156,3975,0,1.3,11884.033752441406,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,30.623046875,44.2124137878418,15.894264221191406,13.589653015136719,26.354522705078125,42.91130447387695,23.395355224609375,20.108299255371094,13.647109985351563,18.992507934570313,15.839675903320313,14.592086791992188,17125388288,4831838208,5016645632,0
199,1740320993378,45221.428787231445,4000,0,1.31875,11895.34390258789,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,22.027359008789063,24.711952209472656,14.026649475097656,13.499153137207031,18.347450256347656,36.35105514526367,22.10558319091797,45.37089538574219,11.136749267578125,42.753746032714844,14.867462158203125,12.955230712890625,17125388288,4831838208,5017956352,0
200,1740320993578,47547.2766418457,4000,0,1.325,11907.155014038086,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,17.80682373046875,26.37171173095703,14.122879028320313,20.480911254882813,20.766090393066406,50.675777435302734,28.683059692382813,17.832412719726563,26.59117889404297,24.272239685058594,14.362037658691406,29.939971923828125,17125388288,4831838208,5018685440,0
200,1740320993778,45224.53315734863,4000,0,1.31875,11919.123458862305,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,19.917747497558594,30.097137451171875,17.582199096679688,14.774505615234375,20.191688537597656,52.05301284790039,24.0728759765625,28.20337677001953,14.750076293945313,32.47119903564453,23.88880157470703,15.386474609375,17125388288,4831838208,5017526272,0
199,1740320993978,45226.33187866211,4000,0,1.3125,11931.106369018555,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,18.742431640625,36.761444091796875,13.043235778808594,17.912551879882813,23.96337127685547,60.721675872802734,25.75494384765625,22.178939819335938,14.941322326660156,26.044212341308594,14.562850952148438,14.345428466796875,17125388288,4831838208,5016895488,0
200,1740320994178,45227.69175720215,4000,0,1.3125,11943.081039428711,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,28.846603393554688,22.371109008789063,16.397804260253906,15.864250183105469,21.65583038330078,41.166717529296875,23.35004425048828,25.246917724609375,14.166542053222656,38.009971618652344,23.118011474609375,20.672698974609375,17125388288,4831838208,5013815296,0
200,1740320994379,45229.072662353516,4000,0,1.31875,11954.937789916992,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,22.741783142089844,30.53331756591797,15.589302062988281,15.475296020507813,18.91144561767578,43.07456588745117,26.75762939453125,21.70819854736328,13.859565734863281,49.78654098510742,16.850563049316406,13.305145263671875,17125388288,4831838208,5014843392,0
199,1740320994579,47553.27032470703,4000,0,1.31875,11966.989456176758,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,20.424537658691406,31.398895263671875,14.215202331542969,15.223823547363281,20.139297485351563,72.06633758544922,21.94317626953125,24.031494140625,13.875541687011719,26.43138885498047,15.404953002929688,14.475799560546875,17125388288,4831838208,5013807104,0
