Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740501116695,24744.637939453125,4250,0,1.29375,48326.01483154297,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,75.1746597290039,0,18.688514709472656,30.8421630859375,69.38002014160156,0.7936859130859375,77.07808685302734,0,8.9884033203125,13.691123962402344,28.905471801757813,0,16487870464,15032385536,10441998336,0
200,1740501116695,24744.64813232422,4250,0,1.29375,48326.06352233887,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,64.27032470703125,2.6979522705078125,2.6614990234375,39.19657897949219,99.76799011230469,2.678070068359375,2.6648101806640625,2.6614990234375,3.6425704956054688,2.6449203491210938,2.7907562255859375,2.6217193603515625,16487870464,15032385536,10442850304,0
200,1740501116895,21096.803115844727,4250,0,1.3,48329.92791748047,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,34.67713928222656,3.5212478637695313,3.6502532958984375,29.905654907226563,14.748893737792969,32.1619873046875,7.92767333984375,42.66847610473633,5.683723449707031,10.410743713378906,11.450706481933594,2.66351318359375,16487870464,15032385536,10464092160,0
200,1740501117095,24746.256744384766,3400,0,1.01875,48333.845611572266,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,4.597648620605469,1.866058349609375,0.8638381958007813,13.345634460449219,55.53287887573242,3.9599227905273438,33.54280090332031,54.147186279296875,7.150215148925781,0.7866058349609375,4.05438232421875,0.37638092041015625,16487870464,15032385536,10466865152,0
200,1740501117296,24746.529907226563,4250,0,1.2875,48337.70137023926,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,6.408058166503906,3.86627197265625,4.284576416015625,87.39962768554688,9.453445434570313,14.790077209472656,45.22665786743164,4.52703857421875,3.7173919677734375,4.857994079589844,4.1556243896484375,12.553924560546875,16487870464,15032385536,10481369088,0
199,1740501117496,24746.563842773438,4250,0,1.28125,48342.42085266113,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,1.9225006103515625,4.126594543457031,0.5403060913085938,43.34187316894531,1.9578628540039063,2.9262008666992188,12.46429443359375,0.8643875122070313,64.96326446533203,24.4083251953125,59.13294982910156,0.7156982421875,16487870464,15032385536,10498752512,0
200,1740501117696,24746.61407470703,4250,0,1.2875,48347.001205444336,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,1.4573822021484375,4.292167663574219,1.0847930908203125,1.2698593139648438,4.144889831542969,2.3807601928710938,1.0959701538085938,30.717453002929688,71.56473541259766,0.7422256469726563,100,0.00852203369140625,16487870464,15032385536,10482941952,0
200,1740501117897,24746.688369750977,4250,0,1.28125,48349.97673034668,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,2.3103179931640625,1.4249343872070313,0.5300445556640625,15.237655639648438,7.9781494140625,0.7668685913085938,1.6691741943359375,18.10295867919922,7.5098724365234375,0.37176513671875,73.603271484375,0.6643829345703125,16487870464,15032385536,10484297728,0
200,1740501118097,24114.68391418457,3400,0,1.025,48355.10711669922,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,39.642452239990234,12.758392333984375,43.666534423828125,86.62877655029297,53.59674835205078,29.797821044921875,28.321495056152344,39.608558654785156,68.76847839355469,26.722564697265625,43.28722381591797,21.5545654296875,16487870464,15032385536,10488913920,0
199,1740501118298,24748.343322753906,3400,0,1.01875,48362.70816040039,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,48.94905090332031,69.85054779052734,60.73447036743164,46.14236831665039,41.712764739990234,65.4757080078125,44.09873962402344,56.43620300292969,75.44080352783203,39.16840362548828,58.906646728515625,57.49467849731445,16487870464,15032385536,10516959232,0
199,1740501118498,20851.65251159668,4250,0,1.29375,48365.57247924805,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,28.525856018066406,2.6431503295898438,3.4770584106445313,54.4515266418457,4.741813659667969,10.525901794433594,6.2047576904296875,3.2996902465820313,31.44799041748047,6.26190185546875,4.381980895996094,4.955467224121094,16487870464,15032385536,10517516288,0
199,1740501118698,24748.834503173828,3400,0,1.01875,48368.96287536621,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,25.335533142089844,19.757041931152344,13.47802734375,49.46434783935547,20.93585205078125,19.027000427246094,16.087905883789063,12.281562805175781,45.24209976196289,14.944122314453125,14.715507507324219,16.995986938476563,16487870464,15032385536,10529112064,0
200,1740501118898,24749.359649658203,4250,0,1.2875,48373.76138305664,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,57.323143005371094,44.531227111816406,42.18680953979492,49.51897430419922,48.135955810546875,42.5411491394043,45.01002883911133,42.87034606933594,62.40106201171875,42.69660186767578,39.83864212036133,41.57255172729492,16487870464,15032385536,10531418112,0
