Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740593712649,47278.30271911621,3900,0,1.24375,41306.668060302734,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,35.921875,39.526397705078125,33.812156677246094,1.2331695556640625,42.342689514160156,79.84602355957031,30.32428741455078,55.700904846191406,7.872283935546875,35.99353790283203,44.69237518310547,1.0465240478515625,17125388288,4831838208,15380172800,0
199,1740593712650,3676.207733154297,3850,0,1.2,41306.9275970459,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,100,16.287147521972656,92.92623901367188,5.93646240234375,95.32331848144531,25.418052673339844,35.49128723144531,61.82918167114258,25.418052673339844,27.837631225585938,94.07853698730469,3.7093505859375,17125388288,4831838208,15391735808,0
200,1740593712850,57233.68231201172,3725,0,1.14375,41318.588607788086,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,27.895355224609375,15.541946411132813,43.42109298706055,56.77178955078125,69.59383392333984,26.862350463867188,7.777381896972656,64.40823364257813,42.016937255859375,16.3697509765625,9.507781982421875,4.738922119140625,17125388288,4831838208,15280701440,0
200,1740593713050,57234.48002624512,3775,0,1.1625,41329.3367767334,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3.4303207397460938,21.3736572265625,2.7944259643554688,9.263374328613281,100,0.8248214721679688,1.8940048217773438,78.2256851196289,3.6273040771484375,6.8426513671875,3.0544891357421875,18.029266357421875,17125388288,4831838208,15263227904,0
201,1740593713250,3680.2655029296875,3600,1,1.08125,41340.3913269043,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,27.02928924560547,44.33406448364258,70.31480407714844,55.49186325073242,42.85361862182617,56.41794967651367,26.545578002929688,46.834678649902344,31.577957153320313,49.963417053222656,22.497329711914063,33.36902618408203,17125388288,4831838208,15293181952,0
207,1740593713452,4350.768844604492,2950,1,0.9375,41352.01210021973,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,44.18352508544922,24.359420776367188,28.268478393554688,45.34071731567383,17.855484008789063,94.77045440673828,26.927810668945313,41.15769577026367,21.226348876953125,24.79863739013672,23.074203491210938,22.99897003173828,17125388288,4831838208,15312027648,0
208,1740593713660,3682.931610107422,2850,1,0.94375,41362.614654541016,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,80.50650024414063,78.31893920898438,72.73367309570313,74.93126678466797,81.56270599365234,87.40547180175781,74.72980499267578,81.9773941040039,77.28626251220703,78.75305938720703,73.23722076416016,76.87682342529297,17125388288,4831838208,15257026560,0
207,1740593713868,3684.0497436523438,2525,2,0.94375,41374.06719970703,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.75918579101563,88.67572784423828,86.96733856201172,89.86363983154297,90.10364532470703,90.6449203491211,89.47404479980469,91.6383056640625,87.94094848632813,89.8254623413086,88.32567596435547,89.0419921875,17125388288,4831838208,15263866880,0
205,1740593714076,3685.1585540771484,2450,2,0.93125,41385.662368774414,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,89.15337371826172,88.7296371459961,88.1987533569336,89.61162567138672,89.45172119140625,91.06571960449219,90.53456115722656,91.08732604980469,87.7136459350586,88.790771484375,88.18608093261719,87.71416473388672,17125388288,4831838208,15269363712,0
206,1740593714282,3686.3233184814453,2475,2,0.93125,41397.56578063965,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,87.56919860839844,88.5069580078125,84.18941497802734,83.74555969238281,89.48987579345703,88.55301666259766,86.248046875,87.36026000976563,85.36128997802734,87.18656158447266,84.55732727050781,84.35205078125,17125388288,4831838208,15268634624,0
199,1740593714489,47286.941497802734,2750,2,0.93125,41407.713455200195,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,89.50230407714844,89.11994934082031,79.47113800048828,80.01154327392578,83.35948181152344,84.80284881591797,82.5999984741211,88.80406188964844,79.9712142944336,81.36327362060547,80.60427856445313,80.77288818359375,17125388288,4831838208,15269756928,0
202,1740593714689,57242.79325866699,2775,2,0.925,41419.076889038086,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,83.02997589111328,85.08477020263672,78.85078430175781,82.40705108642578,83.46007537841797,86.85502624511719,80.6855239868164,83.82695770263672,81.99324035644531,83.49927520751953,85.47227478027344,83.05998229980469,17125388288,4831838208,15160229888,0
200,1740593714892,3689.3406829833984,2975,1,0.95,41429.50079345703,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,81.62646484375,82.19928741455078,78.35005187988281,79.10757446289063,85.18057250976563,86.71318054199219,84.1285171508789,82.631103515625,82.65303039550781,85.40398406982422,81.97723388671875,80.40266418457031,17125388288,4831838208,15077285888,0
200,1740593715092,57244.80793762207,2725,2,0.925,41440.73303222656,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,87.51165008544922,88.49571990966797,81.17391204833984,83.49789428710938,87.0833969116211,91.47248077392578,87.92832946777344,92.6227798461914,85.78199768066406,91.896240234375,87.9991226196289,84.02901458740234,17125388288,4831838208,15115370496,0
199,1740593715293,3691.450439453125,2725,2,0.9375,41451.66911315918,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,85.5187759399414,79.21426391601563,77.181640625,80.03836059570313,85.75019836425781,88.1850357055664,86.31969451904297,89.47998046875,84.90577697753906,87.19195556640625,86.7338638305664,86.08556365966797,17125388288,4831838208,15128010752,0
199,1740593715493,3692.4932708740234,2775,2,0.93125,41462.76075744629,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,80.28070831298828,86.51484680175781,78.54029846191406,75.65416717529297,87.94772338867188,85.54530334472656,91.27366638183594,91.91270446777344,82.53937530517578,84.02449035644531,81.87403869628906,80.03128051757813,17125388288,4831838208,15127949312,0
206,1740593715693,3693.5442504882813,2725,2,0.925,41473.47850036621,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,80.72503662109375,83.63314056396484,79.37226867675781,78.75173950195313,84.82561492919922,85.51557922363281,84.97974395751953,84.71041107177734,82.1462173461914,83.80406188964844,80.3661880493164,81.90605926513672,17125388288,4831838208,15083008000,0
209,1740593715901,3694.5804290771484,2700,2,0.9375,41484.72866821289,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,87.70530700683594,88.51885223388672,87.7911605834961,89.71224212646484,86.45521545410156,88.29768371582031,84.31668853759766,88.81834411621094,87.4119644165039,91.35486602783203,87.3851318359375,85.63363647460938,17125388288,4831838208,15092625408,0
200,1740593716110,47295.48748779297,2475,2,0.93125,41496.79740905762,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,91.18339538574219,92.46333312988281,92.77140808105469,94.3067398071289,93.68799591064453,94.20329284667969,92.34136962890625,93.63939666748047,91.64620208740234,93.20075225830078,92.65916442871094,91.86619567871094,17125388288,4831838208,15092350976,0
