Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740599000057,9429.49755859375,4000,0,1.30625,17779.110412597656,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,100,100,100,100,100,100,100,100,100,100,100,100,17125388288,4831838208,14097526784,0
199,1740599000057,25726.554779052734,4000,0,1.31875,17779.305603027344,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,99.8131332397461,69.79679107666016,70.6688461303711,69.97554016113281,74.51905822753906,100,79.50312805175781,70.62100219726563,73.7806167602539,69.85005187988281,72.42288208007813,69.49166107177734,17125388288,4831838208,14097485824,0
191,1740599000266,9430.604049682617,3975,0,1.2875,17792.207595825195,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,22.416549682617188,3.586334228515625,10.325607299804688,9.646690368652344,1.542449951171875,100,40.7891731262207,9.388420104980469,6.1304779052734375,3.1887741088867188,2.2071762084960938,16.946517944335938,17125388288,4831838208,14160740352,0
200,1740599000457,9431.449310302734,3975,0,1.2875,17804.039489746094,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,9.737167358398438,2.0538864135742188,0,0.04532623291015625,54.22700119018555,38.70786666870117,26.186172485351563,54.04325485229492,7.027381896972656,10.409919738769531,7.064178466796875,0,17125388288,4831838208,14142091264,0
202,1740599000658,25804.849212646484,3500,1,1.00625,17816.782318115234,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,54.95195770263672,48.77635192871094,58.840614318847656,75.79405212402344,63.7086296081543,61.9896354675293,49.17572021484375,91.48514556884766,46.777828216552734,53.78907775878906,50.142337799072266,52.760868072509766,17125388288,4831838208,14148182016,0
201,1740599000860,25733.21629333496,3425,1,0.975,17829.47021484375,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,86.09465026855469,85.13670349121094,83.92191314697266,86.53079986572266,89.7554931640625,89.17669677734375,89.05941772460938,89.22602081298828,86.1801986694336,85.74546813964844,86.04024505615234,87.3139877319336,17125388288,4831838208,14134157312,0
203,1740599001062,25807.688995361328,3500,1,1.0125000000000002,17841.8621673584,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,92.58982849121094,88.04351806640625,86.31549072265625,86.76432037353516,91.73322296142578,89.43151092529297,89.55865478515625,88.77253723144531,88.65196990966797,87.14970397949219,87.4379653930664,87.4562759399414,17125388288,4831838208,14134157312,0
200,1740599001266,25809.100814819336,3425,1,0.9875,17854.37059020996,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.9618911743164,86.35235595703125,86.90813446044922,86.1152114868164,90.46503448486328,90.17449951171875,91.28533172607422,88.72175598144531,89.30175018310547,87.21670532226563,87.17202758789063,86.60404205322266,17125388288,4831838208,14133682176,0
201,1740599001466,64200.87724304199,3375,1,0.95625,17867.515426635742,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,87.24943542480469,85.8277359008789,82.39459228515625,87.10604095458984,89.07521057128906,87.74825286865234,85.87372589111328,86.5436782836914,86.077392578125,83.46754455566406,85.06843566894531,85.9153060913086,17125388288,4831838208,14133657600,0
201,1740599001668,25811.88636779785,3425,1,0.9812500000000001,17879.020233154297,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.83340454101563,88.10963439941406,85.32600402832031,87.79058837890625,84.90479278564453,89.26810455322266,88.34927368164063,86.46803283691406,87.72434997558594,85.50212097167969,88.2146224975586,86.42633819580078,17125388288,4831838208,14132965376,0
200,1740599001869,25813.266815185547,3350,1,0.94375,17891.214752197266,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.17879486083984,88.37459564208984,86.21522521972656,86.63182830810547,90.73347473144531,89.69742584228516,91.23140716552734,90.09899139404297,88.68589782714844,88.33145141601563,87.49554443359375,89.85697937011719,17125388288,4831838208,14131961856,0
200,1740599002069,9442.568237304688,3375,1,0.9625,17904.50651550293,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,89.96175384521484,88.91236114501953,87.64173126220703,89.76538848876953,87.47061157226563,85.67755889892578,89.37248229980469,89.3349609375,87.12852478027344,88.01420593261719,85.44515991210938,83.96778869628906,17125388288,4831838208,14132371456,0
202,1740599002270,25743.065628051758,3375,1,0.95,17916.64436340332,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,85.36985778808594,82.60470581054688,79.28265380859375,82.82086944580078,85.3938217163086,86.12379455566406,87.62957763671875,88.7205581665039,87.09809112548828,81.11424255371094,82.28126525878906,83.83832550048828,17125388288,4831838208,14135468032,0
206,1740599002473,9445.168701171875,3425,1,0.9812500000000001,17928.374298095703,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.80177307128906,88.01200103759766,82.11198425292969,81.87335205078125,90.95513916015625,91.3910140991211,88.18569946289063,85.9507827758789,84.8633804321289,88.48269653320313,82.18477630615234,83.39007568359375,17125388288,4831838208,14244151296,0
203,1740599002680,4362.316009521484,3450,1,0.99375,17940.968292236328,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,89.44975280761719,85.19503784179688,81.75992584228516,81.66694641113281,89.72927856445313,88.73188781738281,91.17939758300781,86.54412078857422,88.06080627441406,83.39590454101563,83.37102508544922,85.4237289428711,17125388288,4831838208,14250860544,0
207,1740599002884,25747.358459472656,3375,1,0.95,17954.68975830078,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,85.60015869140625,84.3124008178711,80.46610260009766,80.43333435058594,90.74144744873047,89.7086410522461,85.0931396484375,85.59222412109375,88.00373077392578,83.73194885253906,83.17078399658203,82.91400909423828,17125388288,4831838208,14221160448,0
200,1740599003092,9449.350280761719,3425,1,0.975,17966.325256347656,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,92.15559387207031,93.96018981933594,92.22749328613281,94.7191390991211,95.44921875,93.75616455078125,92.02906799316406,93.6207046508789,95.56146240234375,92.83482360839844,93.08796691894531,92.72570037841797,17125388288,4831838208,14204567552,0
200,1740599003292,25823.070709228516,3475,1,0.9875,17979.045120239258,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.28435516357422,90.62509155273438,91.09178924560547,91.93482208251953,92.77374267578125,91.7799301147461,91.6109619140625,90.9916763305664,89.20941925048828,88.74360656738281,90.70896911621094,91.84418487548828,17125388288,4831838208,14208225280,0
204,1740599003493,25824.43244934082,3400,1,0.9625,17991.269897460938,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.99761962890625,87.50840759277344,85.89527893066406,85.22308349609375,90.00868225097656,87.12164306640625,90.16162872314453,89.2714614868164,85.5753173828125,87.88246154785156,87.59254455566406,86.64701843261719,17125388288,4831838208,14205546496,0
202,1740599003698,25825.816787719727,3350,1,0.95,18003.569702148438,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.14960479736328,89.08233642578125,86.51036834716797,86.81616973876953,90.8622055053711,90.43763732910156,90.16476440429688,89.56241607666016,89.01351928710938,87.43486022949219,87.30280303955078,88.10921478271484,17125388288,4831838208,14203817984,0
200,1740599003900,25827.155807495117,3400,1,0.975,18015.67790222168,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.50772094726563,87.9942855834961,86.81390380859375,86.12980651855469,89.7874526977539,89.94341278076172,90.68313598632813,89.7626724243164,89.78848266601563,87.50827026367188,87.32685089111328,86.76537322998047,17125388288,4831838208,14203707392,0
203,1740599004101,25828.511108398438,3350,1,0.95625,18027.753509521484,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.99236297607422,88.5228271484375,87.06478881835938,87.81350708007813,90.63694763183594,90.86126708984375,91.39183044433594,89.70863342285156,88.17191314697266,87.37381744384766,87.23126983642578,88.7547378540039,17125388288,4831838208,14203396096,0
200,1740599004305,25829.8907623291,3375,1,0.9625,18040.085647583008,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.09170532226563,86.99688720703125,85.68014526367188,85.30282592773438,90.7534408569336,88.59278869628906,89.84884643554688,87.53465270996094,87.20879364013672,86.18878173828125,85.81307983398438,86.55491638183594,17125388288,4831838208,14203375616,0
203,1740599004506,25831.23974609375,3350,1,0.95625,18052.145767211914,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,91.35449981689453,89.07490539550781,86.39032745361328,87.0739974975586,90.6051025390625,89.47242736816406,91.36566162109375,89.10670471191406,89.05841827392578,88.30101013183594,88.02510070800781,87.41598510742188,17125388288,4831838208,14198763520,0
203,1740599004709,944.4191131591797,3325,1,0.93125,18064.261520385742,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.42867279052734,88.0943832397461,86.51036834716797,86.22052764892578,91.72982788085938,89.04850006103516,90.73815155029297,89.01495361328125,88.31756591796875,87.42097473144531,87.45247650146484,86.17784118652344,17125388288,4831838208,14198394880,0
203,1740599004913,64224.47401428223,3375,1,0.96875,18076.47967529297,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,87.68449401855469,87.51415252685547,86.19847106933594,86.6472396850586,90.21013641357422,89.39210510253906,90.78236389160156,89.83192443847656,88.11993408203125,87.93855285644531,86.67095947265625,88.39065551757813,17125388288,4831838208,14198214656,0
203,1740599005117,25835.26678466797,3350,1,0.95625,18088.707626342773,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.97530364990234,88.42848205566406,85.6230239868164,86.06049346923828,90.16533660888672,88.34255981445313,91.70793151855469,88.07907104492188,88.2638168334961,86.26197052001953,86.89179992675781,87.09676361083984,17125388288,4831838208,14198071296,0
200,1740599005323,25836.61228942871,3400,1,0.9625,18100.88735961914,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.83074951171875,88.08491516113281,86.0337142944336,86.14989471435547,90.13267517089844,89.01882934570313,91.61925506591797,90.00057220458984,88.38639068603516,87.89550018310547,86.81621551513672,87.0771255493164,17125388288,4831838208,14197932032,0
205,1740599005523,25837.962844848633,3375,1,0.96875,18112.890594482422,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.34197998046875,87.38069152832031,86.83662414550781,87.28263092041016,90.9003677368164,89.78945922851563,90.76930236816406,90.63520050048828,88.622314453125,87.55879211425781,87.24835968017578,87.57362365722656,17125388288,4831838208,14197858304,0
202,1740599005729,951.0610961914063,3350,1,0.95625,18125.228286743164,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.3896484375,87.42131042480469,86.77945709228516,85.52803039550781,89.58089447021484,89.3323974609375,90.19464874267578,88.25638580322266,89.80855560302734,86.63762664794922,86.85547637939453,86.9461669921875,17125388288,4831838208,14197432320,0
201,1740599005931,25768.04933166504,3350,1,0.94375,18137.212280273438,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.86595916748047,88.99583435058594,86.81429290771484,86.47491455078125,91.77723693847656,89.20426177978516,90.75476837158203,89.55606842041016,89.90654754638672,88.30902862548828,88.35491943359375,87.33316802978516,17125388288,4831838208,14192336896,0
206,1740599006133,25841.971878051758,3350,1,0.95625,18149.252822875977,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.16039276123047,90.0523452758789,87.38985443115234,87.73432922363281,92.15554809570313,90.40042114257813,92.57868957519531,89.69625091552734,88.40921783447266,88.31585693359375,88.45619201660156,88.21434020996094,17125388288,4831838208,14192287744,0
203,1740599006339,25843.3761138916,3400,1,0.9625,18161.697784423828,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.74250030517578,87.53812408447266,85.6707534790039,85.694091796875,90.93909454345703,88.64988708496094,89.53619384765625,89.48338317871094,89.26221466064453,86.3759765625,86.22042846679688,85.85860443115234,17125388288,4831838208,14170980352,0
204,1740599006543,25772.18650817871,3400,1,0.95625,18173.745040893555,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,89.42845153808594,88.05040740966797,87.94352722167969,85.34308624267578,90.9031753540039,87.89155578613281,88.14156341552734,88.89128875732422,85.7310791015625,86.4297103881836,86.04916381835938,86.39646911621094,17125388288,4831838208,14172053504,0
213,1740599006748,25846.22691345215,3350,1,0.94375,18187.08740234375,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.79615783691406,87.14875793457031,91.2710189819336,87.50459289550781,91.80418395996094,88.56358337402344,91.71690368652344,89.86739349365234,89.40997314453125,86.62516784667969,87.42398834228516,86.21651458740234,17125388288,4831838208,14172835840,0
200,1740599006962,25775.025390625,3375,1,0.9625,18199.343658447266,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,86.18881225585938,83.54425811767578,82.85677337646484,87.01346588134766,85.16515350341797,83.68717956542969,86.24468231201172,86.9126968383789,86.7080078125,85.29632568359375,83.9696044921875,80.72018432617188,17125388288,4831838208,14173409280,0
207,1740599007162,25848.83233642578,3425,1,0.9625,18211.078552246094,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,91.04638671875,86.150634765625,92.48007202148438,88.4710693359375,90.75774383544922,89.10435485839844,89.31443786621094,88.75505065917969,89.97572326660156,88.02784729003906,88.96845245361328,87.11251068115234,17125388288,4831838208,14166892544,0
203,1740599007370,25777.71060180664,3350,1,0.94375,18223.694458007813,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.93666076660156,88.9344482421875,86.55339813232422,84.5597915649414,89.0295181274414,90.49071502685547,88.5295181274414,87.91952514648438,86.87430572509766,85.98110961914063,85.91271209716797,86.04082489013672,17125388288,4831838208,14156423168,0
205,1740599007573,25851.5538482666,3375,1,0.9625,18235.719833374023,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,89.44308471679688,87.22563934326172,86.32722473144531,85.37554931640625,91.13011169433594,88.92366790771484,91.43618774414063,88.52344512939453,88.65911865234375,85.93061828613281,87.32335662841797,86.7225112915039,17125388288,4831838208,14156292096,0
203,1740599007779,25780.43830871582,3350,1,0.95625,18247.93147277832,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.05339050292969,86.87834930419922,85.3160400390625,87.00431823730469,90.39864349365234,87.87445068359375,90.84247589111328,87.86070251464844,87.9721908569336,86.1878433227539,86.92366027832031,86.32966613769531,17125388288,4831838208,14155988992,0
199,1740599007983,25854.23030090332,3425,1,0.9812500000000001,18260.05029296875,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,90.58650970458984,87.75796508789063,87.4525146484375,86.66259002685547,90.86280822753906,88.19981384277344,90.2455062866211,88.60961151123047,88.22270965576172,87.18054962158203,86.94995880126953,86.46967315673828,17125388288,4831838208,14155960320,0
200,1740599008183,25855.554916381836,3350,1,0.95625,18271.867095947266,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,91.07804870605469,89.66468811035156,88.57496643066406,87.89005279541016,94.0087661743164,90.61074829101563,90.99606323242188,90.25655364990234,90.08856201171875,89.13631439208984,88.9758071899414,88.79338073730469,17125388288,4831838208,14155919360,0
203,1740599008384,25856.832916259766,3400,1,0.96875,18283.603454589844,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,91.64862823486328,88.91634368896484,86.74370574951172,86.08343505859375,91.05308532714844,86.45269775390625,89.30017852783203,86.9530258178711,86.56108856201172,86.91966247558594,87.88372039794922,87.20828247070313,17125388288,4831838208,14080925696,0
200,1740599008587,25858.220657348633,3325,1,0.94375,18296.141723632813,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,83.73429870605469,85.18925476074219,82.80069732666016,85.80528259277344,87.96092987060547,86.11927032470703,84.85111236572266,85.00289916992188,83.89143371582031,85.14839935302734,88.17724609375,84.84085083007813,17125388288,4831838208,14095761408,0
200,1740599008788,25859.562759399414,3450,1,0.9875,18308.03907775879,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,83.86146545410156,83.01197052001953,79.88723754882813,88.25276947021484,86.80941009521484,86.86268615722656,84.17277526855469,86.0919189453125,83.34977722167969,81.52717590332031,82.5424575805664,84.37808227539063,17125388288,4831838208,14111625216,0
200,1740599008988,25860.97088623047,3350,1,0.94375,18320.733016967773,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,82.73503112792969,84.20194244384766,79.75017547607422,82.8530044555664,84.55120086669922,81.76889038085938,82.1789321899414,82.8718490600586,82.73133850097656,78.05192565917969,81.87715911865234,80.46483612060547,17125388288,4831838208,14106959872,0
205,1740599009189,25789.734649658203,3350,1,0.94375,18331.764419555664,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,86.65692901611328,87.6395034790039,82.9375228881836,85.53388214111328,87.8280029296875,83.87152099609375,86.46074676513672,85.15969848632813,85.63053894042969,82.99323272705078,82.78304290771484,82.90247344970703,17125388288,4831838208,14103502848,0
202,1740599009395,9491.348922729492,3400,1,0.975,18343.768157958984,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,86.63931274414063,83.83335876464844,83.71234893798828,84.92471313476563,88.54305267333984,80.96678161621094,82.65750122070313,85.67823028564453,83.00786590576172,83.78453063964844,83.48782348632813,81.1788330078125,17125388288,4831838208,14116716544,0
200,1740599009598,25792.388900756836,3325,1,0.925,18355.79522705078,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,89.1455307006836,85.05719757080078,84.478271484375,87.59642028808594,86.42017364501953,87.75035095214844,91.67402648925781,85.73746490478516,85.22618103027344,85.95824432373047,85.2923355102539,83.65674591064453,17125388288,4831838208,14126247936,0
204,1740599009798,977.1637878417969,3425,1,0.975,18367.618881225586,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,81.72550201416016,79.50443267822266,81.86956787109375,83.61697387695313,84.8299560546875,80.54519653320313,85.70370483398438,86.07347106933594,79.17719268798828,79.6971435546875,83.4200439453125,81.95826721191406,17125388288,4831838208,14138191872,0
204,1740599010003,9495.42578125,3325,1,0.9375,18380.998474121094,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,88.3876724243164,85.35470581054688,85.41213989257813,89.67959594726563,88.18387603759766,85.78022766113281,90.4531478881836,88.83647155761719,87.25624084472656,86.17198944091797,87.20675659179688,85.05721282958984,17125388288,4831838208,14131818496,0
200,1740599010208,25868.75665283203,3350,1,0.95625,18391.97869873047,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,3593,85.23567962646484,81.68309783935547,81.0368423461914,88.38764953613281,85.04148864746094,87.42648315429688,83.4684829711914,85.4378433227539,81.90552520751953,82.41680908203125,85.14566040039063,86.77842712402344,17125388288,4831838208,14132092928,0
