Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740501894856,21133.213119506836,4250,0,1.29375,1803.724380493164,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,85.737548828125,0,16.934967041015625,9.771598815917969,0,100,20.93016815185547,0,37.1680793762207,0,33.624244689941406,0,16487870464,15032385536,10710900736,0
199,1740501894856,21133.226669311523,4250,0,1.29375,1803.780746459961,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,21.138275146484375,20.655868530273438,21.193260192871094,20.70336151123047,20.668365478515625,100,20.630874633789063,20.633377075195313,20.733352661132813,20.625877380371094,97.97040557861328,20.710861206054688,16487870464,15032385536,10712776704,0
199,1740501895056,27457.994079589844,4250,0,1.29375,1806.5545959472656,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,0.7430572509765625,0.7052459716796875,0.8261642456054688,0.5535812377929688,1.831939697265625,99.82257843017578,0.8938217163085938,0.1450347900390625,0.8013534545898438,1.5279693603515625,0.659210205078125,0.4635009765625,16487870464,15032385536,10714509312,0
200,1740501895256,27458.03416442871,3400,0,1.0125000000000002,1809.3877868652344,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,7.6716766357421875,1.502227783203125,2.6031951904296875,100,1.8615570068359375,0.66162109375,6.811347961425781,0.127166748046875,1.0157318115234375,0.08693695068359375,0.486297607421875,1.1821823120117188,16487870464,15032385536,10715250688,0
200,1740501895457,27458.0665435791,4250,0,1.28125,1812.12939453125,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,0.45117950439453125,0.30487823486328125,1.0759201049804688,9.366233825683594,3.173431396484375,0,0.1922607421875,66.76461791992188,0.3387603759765625,22.793678283691406,0.620635986328125,0,16487870464,15032385536,10715541504,0
200,1740501895657,27458.185577392578,4250,0,1.2875,1814.9278717041016,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,2.210784912109375,1.2727584838867188,2.8402938842773438,1.4561233520507813,3.7014541625976563,9.672401428222656,7.178153991699219,100,1.54486083984375,1.0243301391601563,1.3053131103515625,0.9328689575195313,16487870464,15032385536,10730360832,0
200,1740501895858,27458.210021972656,4250,0,1.28125,1817.4898986816406,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,0.5398330688476563,0.1440582275390625,0.6480941772460938,0.9211196899414063,2.5360488891601563,0.1492156982421875,0,100,0.1769866943359375,0.9391632080078125,0.48143768310546875,0,16487870464,15032385536,10728013824,0
200,1740501896058,27458.23341369629,3400,0,1.0125000000000002,1820.1131591796875,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,1.0702133178710938,0.6215438842773438,0.39846038818359375,74.61053466796875,0.9950180053710938,1.2790451049804688,1.234710693359375,25.846267700195313,2.4981002807617188,0.418304443359375,2.6887741088867188,0.49309539794921875,16487870464,15032385536,10728001536,0
200,1740501896259,27458.272979736328,4250,0,1.28125,1822.862564086914,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,2.2450790405273438,1.4486160278320313,0.28057098388671875,100,3.2996826171875,1.825836181640625,4.582366943359375,0.6598358154296875,0.3724822998046875,2.9231109619140625,1.4776763916015625,1.2674331665039063,16487870464,15032385536,10728329216,0
200,1740501896459,27458.293502807617,4250,0,1.28125,1825.4997863769531,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,3301,1.1471099853515625,0.16992950439453125,0,100,2.559814453125,0.252410888671875,1.289825439453125,0.08153533935546875,0.445343017578125,0.0347747802734375,0.8466415405273438,0,16487870464,15032385536,10745597952,0
